Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat
134_03_A8A2_2.0,0.238881,0.081513,2,1235,03_A8A2,2.0
134_03_A8A2_2.0,0.081513,0.238881,221,1235,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,83,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,13,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,0.128925,4,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,3,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,17,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,0.128925,5,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,4,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,81,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,13,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,63,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,12,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,116,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,6,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,35,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,10,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,11,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,0.128925,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,49,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,36,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,0.546821,3,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.546821,0.128925,11,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,10,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,35,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,6,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,25,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,53,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,0.128925,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,14,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,77,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,14,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,33,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,10,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,32,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,13,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,8,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,3,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,46,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,13,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,10,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,4,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,34,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,85,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,53,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,81,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,37,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,13,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,106,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,54,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,10,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,-0.139661,19,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,8,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,13,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,87,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,15,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,19,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,-0.002883,4,1733,03_A8A2,2.0
135_03_A8A2_2.0,-0.002883,0.128925,26,1733,03_A8A2,2.0
135_03_A8A2_2.0,0.128925,0.546821,49,1733,03_A8A2,2.0
136_03_A8A2_2.0,0.530688,0.7198,57,228,03_A8A2,2.0
136_03_A8A2_2.0,0.7198,0.530688,23,228,03_A8A2,2.0
136_03_A8A2_2.0,0.530688,0.7198,30,228,03_A8A2,2.0
136_03_A8A2_2.0,0.7198,0.530688,50,228,03_A8A2,2.0
136_03_A8A2_2.0,0.530688,0.7198,16,228,03_A8A2,2.0
136_03_A8A2_2.0,0.7198,0.285176,23,228,03_A8A2,2.0
136_03_A8A2_2.0,0.285176,0.7198,14,228,03_A8A2,2.0
136_03_A8A2_2.0,0.7198,0.285176,7,228,03_A8A2,2.0
137_03_A8A2_2.0,0.026492,0.417893,19,694,03_A8A2,2.0
137_03_A8A2_2.0,0.417893,0.026492,70,694,03_A8A2,2.0
137_03_A8A2_2.0,0.026492,0.417893,482,694,03_A8A2,2.0
137_03_A8A2_2.0,0.417893,0.026492,7,694,03_A8A2,2.0
137_03_A8A2_2.0,0.026492,0.417893,34,694,03_A8A2,2.0
137_03_A8A2_2.0,0.417893,0.864472,2,694,03_A8A2,2.0
137_03_A8A2_2.0,0.864472,0.417893,34,694,03_A8A2,2.0
137_03_A8A2_2.0,0.417893,0.864472,1,694,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,32,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,12,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,41,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,9,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,59,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,6,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,13,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,2,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,1,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,16,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,51,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,3,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,24,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,36,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,59,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,28,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,45,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,4,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,10,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,21,510,03_A8A2,2.0
138_03_A8A2_2.0,0.181444,0.875739,16,510,03_A8A2,2.0
138_03_A8A2_2.0,0.875739,0.181444,21,510,03_A8A2,2.0
139_03_A8A2_2.0,0.055063,0.35292,599,665,03_A8A2,2.0
139_03_A8A2_2.0,0.35292,0.055063,9,665,03_A8A2,2.0
139_03_A8A2_2.0,0.055063,0.35292,36,665,03_A8A2,2.0
141_03_A8A2_2.0,0.064018,0.537081,339,755,03_A8A2,2.0
141_03_A8A2_2.0,0.537081,0.064018,10,755,03_A8A2,2.0
141_03_A8A2_2.0,0.064018,0.337255,53,755,03_A8A2,2.0
141_03_A8A2_2.0,0.337255,0.064018,3,755,03_A8A2,2.0
141_03_A8A2_2.0,0.064018,0.337255,150,755,03_A8A2,2.0
141_03_A8A2_2.0,0.337255,0.537081,32,755,03_A8A2,2.0
141_03_A8A2_2.0,0.537081,0.337255,36,755,03_A8A2,2.0
141_03_A8A2_2.0,0.337255,0.537081,18,755,03_A8A2,2.0
143_03_A8A2_2.0,0.065725,0.341608,460,475,03_A8A2,2.0
144_03_A8A2_2.0,0.957875,0.631049,212,325,03_A8A2,2.0
144_03_A8A2_2.0,0.631049,0.957875,8,325,03_A8A2,2.0
144_03_A8A2_2.0,0.957875,0.062669,19,325,03_A8A2,2.0
144_03_A8A2_2.0,0.062669,0.631049,53,325,03_A8A2,2.0
145_03_A8A2_2.0,0.013913,0.243065,420,510,03_A8A2,2.0
145_03_A8A2_2.0,0.243065,0.013913,7,510,03_A8A2,2.0
145_03_A8A2_2.0,0.013913,0.243065,9,510,03_A8A2,2.0
145_03_A8A2_2.0,0.243065,0.013913,8,510,03_A8A2,2.0
146_03_A8A2_2.0,0.878757,0.570214,108,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.570214,0.27167,72,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.570214,19,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.570214,0.09403,81,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.09403,0.27167,81,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.570214,108,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.570214,0.27167,120,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.09403,17,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.09403,0.27167,329,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.570214,3,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.570214,0.09403,1,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.09403,0.27167,148,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.570214,91,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.570214,0.27167,3,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.09403,72,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.09403,0.27167,21,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.27167,0.09403,78,1791,03_A8A2,2.0
146_03_A8A2_2.0,0.09403,-0.02922,175,1791,03_A8A2,2.0
156_03_A8A2_2.0,0.840528,0.6514,35,94,03_A8A2,2.0
156_03_A8A2_2.0,0.6514,0.210127,54,94,03_A8A2,2.0
161_03_A8A2_2.0,0.824564,0.502075,68,466,03_A8A2,2.0
161_03_A8A2_2.0,0.502075,0.824564,4,466,03_A8A2,2.0
161_03_A8A2_2.0,0.824564,0.502075,1,466,03_A8A2,2.0
161_03_A8A2_2.0,0.502075,0.310489,19,466,03_A8A2,2.0
161_03_A8A2_2.0,0.310489,0.502075,64,466,03_A8A2,2.0
161_03_A8A2_2.0,0.502075,0.310489,51,466,03_A8A2,2.0
161_03_A8A2_2.0,0.310489,0.502075,15,466,03_A8A2,2.0
164_03_A8A2_2.0,0.567147,0.396215,83,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.396215,0.567147,65,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.567147,0.396215,34,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.396215,0.567147,19,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.567147,0.396215,81,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.396215,0.199564,26,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.199564,0.05346,19,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.05346,0.199564,1106,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.199564,0.05346,29,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.05346,0.199564,42,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.199564,0.05346,24,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.05346,0.199564,15,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.199564,0.567147,204,1791,03_A8A2,2.0
164_03_A8A2_2.0,0.567147,0.396215,39,1791,03_A8A2,2.0
177_03_A8A2_2.0,0.906742,0.813713,173,315,03_A8A2,2.0
177_03_A8A2_2.0,0.813713,0.642787,44,315,03_A8A2,2.0
177_03_A8A2_2.0,0.642787,0.172203,92,315,03_A8A2,2.0
191_03_A8A2_2.0,0.477886,0.79767,41,85,03_A8A2,2.0
195_03_A8A2_2.0,0.927842,0.44921,55,67,03_A8A2,2.0
195_03_A8A2_2.0,0.44921,0.927842,1,67,03_A8A2,2.0
195_03_A8A2_2.0,0.927842,0.44921,3,67,03_A8A2,2.0
195_03_A8A2_2.0,0.44921,0.927842,1,67,03_A8A2,2.0
195_03_A8A2_2.0,0.927842,0.44921,4,67,03_A8A2,2.0
199_03_A8A2_2.0,0.603296,0.796327,49,287,03_A8A2,2.0
199_03_A8A2_2.0,0.796327,0.603296,25,287,03_A8A2,2.0
199_03_A8A2_2.0,0.603296,0.796327,109,287,03_A8A2,2.0
199_03_A8A2_2.0,0.796327,0.603296,68,287,03_A8A2,2.0
199_03_A8A2_2.0,0.603296,0.796327,2,287,03_A8A2,2.0
199_03_A8A2_2.0,0.796327,0.153995,8,287,03_A8A2,2.0
201_03_A8A2_2.0,0.842033,0.725167,39,290,03_A8A2,2.0
201_03_A8A2_2.0,0.725167,0.842033,19,290,03_A8A2,2.0
201_03_A8A2_2.0,0.842033,0.725167,207,290,03_A8A2,2.0
201_03_A8A2_2.0,0.725167,0.18018,16,290,03_A8A2,2.0
205_03_A8A2_2.0,0.670258,0.876673,40,1216,03_A8A2,2.0
205_03_A8A2_2.0,0.876673,0.670258,41,1216,03_A8A2,2.0
205_03_A8A2_2.0,0.670258,0.876673,59,1216,03_A8A2,2.0
205_03_A8A2_2.0,0.876673,0.670258,185,1216,03_A8A2,2.0
205_03_A8A2_2.0,0.670258,0.13838,1,1216,03_A8A2,2.0
205_03_A8A2_2.0,0.13838,-0.016681,3,1216,03_A8A2,2.0
205_03_A8A2_2.0,-0.016681,0.13838,805,1216,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,22,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,77,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,3,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,2,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.887453,42,816,03_A8A2,2.0
206_03_A8A2_2.0,0.887453,0.714276,32,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,8,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,73,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.887453,15,816,03_A8A2,2.0
206_03_A8A2_2.0,0.887453,0.714276,14,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,41,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,12,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.887453,49,816,03_A8A2,2.0
206_03_A8A2_2.0,0.887453,0.714276,45,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.887453,22,816,03_A8A2,2.0
206_03_A8A2_2.0,0.887453,0.714276,18,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,3,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,19,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,9,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,8,816,03_A8A2,2.0
206_03_A8A2_2.0,0.714276,0.493722,24,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.139409,15,816,03_A8A2,2.0
206_03_A8A2_2.0,0.139409,0.887453,133,816,03_A8A2,2.0
206_03_A8A2_2.0,0.887453,0.493722,16,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.139409,9,816,03_A8A2,2.0
206_03_A8A2_2.0,0.139409,0.493722,84,816,03_A8A2,2.0
206_03_A8A2_2.0,0.493722,0.714276,18,816,03_A8A2,2.0
208_03_A8A2_2.0,0.726412,0.931734,26,416,03_A8A2,2.0
208_03_A8A2_2.0,0.931734,0.726412,103,416,03_A8A2,2.0
208_03_A8A2_2.0,0.726412,0.076414,42,416,03_A8A2,2.0
208_03_A8A2_2.0,0.076414,0.726412,32,416,03_A8A2,2.0
208_03_A8A2_2.0,0.726412,0.076414,13,416,03_A8A2,2.0
208_03_A8A2_2.0,0.076414,0.726412,3,416,03_A8A2,2.0
208_03_A8A2_2.0,0.726412,0.076414,1,416,03_A8A2,2.0
208_03_A8A2_2.0,0.076414,0.726412,184,416,03_A8A2,2.0
210_03_A8A2_2.0,0.628296,0.829582,9,461,03_A8A2,2.0
210_03_A8A2_2.0,0.829582,0.628296,11,461,03_A8A2,2.0
210_03_A8A2_2.0,0.628296,0.829582,30,461,03_A8A2,2.0
210_03_A8A2_2.0,0.829582,0.628296,67,461,03_A8A2,2.0
210_03_A8A2_2.0,0.628296,0.304415,20,461,03_A8A2,2.0
210_03_A8A2_2.0,0.304415,0.106995,143,461,03_A8A2,2.0
210_03_A8A2_2.0,0.106995,0.304415,102,461,03_A8A2,2.0
210_03_A8A2_2.0,0.304415,0.106995,16,461,03_A8A2,2.0
210_03_A8A2_2.0,0.106995,0.829582,37,461,03_A8A2,2.0
210_03_A8A2_2.0,0.829582,0.628296,7,461,03_A8A2,2.0
210_03_A8A2_2.0,0.628296,0.829582,1,461,03_A8A2,2.0
213_03_A8A2_2.0,0.878562,0.686029,30,540,03_A8A2,2.0
213_03_A8A2_2.0,0.686029,0.545731,42,540,03_A8A2,2.0
213_03_A8A2_2.0,0.545731,0.686029,20,540,03_A8A2,2.0
213_03_A8A2_2.0,0.686029,0.545731,21,540,03_A8A2,2.0
213_03_A8A2_2.0,0.545731,0.686029,67,540,03_A8A2,2.0
213_03_A8A2_2.0,0.686029,0.265001,10,540,03_A8A2,2.0
213_03_A8A2_2.0,0.265001,0.545731,130,540,03_A8A2,2.0
213_03_A8A2_2.0,0.545731,0.686029,57,540,03_A8A2,2.0
213_03_A8A2_2.0,0.686029,0.545731,80,540,03_A8A2,2.0
213_03_A8A2_2.0,0.545731,0.265001,71,540,03_A8A2,2.0
001_04_A8B1_1.0,0.482353,0.376145,146,698,04_A8B1,1.0
001_04_A8B1_1.0,0.376145,0.482353,13,698,04_A8B1,1.0
001_04_A8B1_1.0,0.482353,0.686435,108,698,04_A8B1,1.0
001_04_A8B1_1.0,0.686435,0.482353,16,698,04_A8B1,1.0
001_04_A8B1_1.0,0.482353,0.376145,48,698,04_A8B1,1.0
001_04_A8B1_1.0,0.376145,0.482353,87,698,04_A8B1,1.0
001_04_A8B1_1.0,0.482353,0.376145,59,698,04_A8B1,1.0
001_04_A8B1_1.0,0.376145,0.482353,34,698,04_A8B1,1.0
001_04_A8B1_1.0,0.482353,0.686435,9,698,04_A8B1,1.0
001_04_A8B1_1.0,0.686435,0.376145,16,698,04_A8B1,1.0
001_04_A8B1_1.0,0.376145,0.482353,60,698,04_A8B1,1.0
004_04_A8B1_1.0,0.096839,0.728123,64,351,04_A8B1,1.0
004_04_A8B1_1.0,0.728123,0.56142,149,351,04_A8B1,1.0
004_04_A8B1_1.0,0.56142,0.728123,8,351,04_A8B1,1.0
004_04_A8B1_1.0,0.728123,0.56142,17,351,04_A8B1,1.0
004_04_A8B1_1.0,0.56142,0.728123,7,351,04_A8B1,1.0
012_04_A8B1_1.0,0.471938,0.677378,83,582,04_A8B1,1.0
012_04_A8B1_1.0,0.677378,0.471938,12,582,04_A8B1,1.0
012_04_A8B1_1.0,0.471938,0.677378,230,582,04_A8B1,1.0
012_04_A8B1_1.0,0.677378,0.471938,104,582,04_A8B1,1.0
012_04_A8B1_1.0,0.471938,0.908775,65,582,04_A8B1,1.0
012_04_A8B1_1.0,0.908775,0.677378,55,582,04_A8B1,1.0
012_04_A8B1_1.0,0.677378,0.908775,28,582,04_A8B1,1.0
012_04_A8B1_1.0,0.908775,0.471938,4,582,04_A8B1,1.0
024_04_A8B1_1.0,0.783494,0.208455,100,107,04_A8B1,1.0
031_04_A8B1_1.0,0.442347,0.718084,28,130,04_A8B1,1.0
041_04_A8B1_1.0,0.982033,0.920092,45,306,04_A8B1,1.0
041_04_A8B1_1.0,0.920092,0.982033,24,306,04_A8B1,1.0
041_04_A8B1_1.0,0.982033,0.920092,29,306,04_A8B1,1.0
041_04_A8B1_1.0,0.920092,0.982033,85,306,04_A8B1,1.0
041_04_A8B1_1.0,0.982033,0.920092,54,306,04_A8B1,1.0
041_04_A8B1_1.0,0.920092,0.358342,59,306,04_A8B1,1.0
041_04_A8B1_1.0,0.358342,0.920092,1,306,04_A8B1,1.0
041_04_A8B1_1.0,0.920092,0.358342,6,306,04_A8B1,1.0
052_04_A8B1_1.0,0.896162,0.009912,33,131,04_A8B1,1.0
052_04_A8B1_1.0,0.009912,0.896162,1,131,04_A8B1,1.0
052_04_A8B1_1.0,0.896162,0.009912,11,131,04_A8B1,1.0
052_04_A8B1_1.0,0.009912,0.896162,54,131,04_A8B1,1.0
052_04_A8B1_1.0,0.896162,0.009912,5,131,04_A8B1,1.0
052_04_A8B1_1.0,0.009912,0.896162,1,131,04_A8B1,1.0
052_04_A8B1_1.0,0.896162,0.009912,25,131,04_A8B1,1.0
065_04_A8B1_1.0,0.440491,0.661032,93,479,04_A8B1,1.0
065_04_A8B1_1.0,0.661032,0.440491,16,479,04_A8B1,1.0
065_04_A8B1_1.0,0.440491,0.661032,89,479,04_A8B1,1.0
065_04_A8B1_1.0,0.661032,0.440491,5,479,04_A8B1,1.0
065_04_A8B1_1.0,0.440491,0.661032,10,479,04_A8B1,1.0
065_04_A8B1_1.0,0.661032,0.829341,157,479,04_A8B1,1.0
065_04_A8B1_1.0,0.829341,0.440491,20,479,04_A8B1,1.0
065_04_A8B1_1.0,0.440491,0.661032,4,479,04_A8B1,1.0
065_04_A8B1_1.0,0.661032,0.829341,16,479,04_A8B1,1.0
065_04_A8B1_1.0,0.829341,0.661032,31,479,04_A8B1,1.0
065_04_A8B1_1.0,0.661032,0.440491,3,479,04_A8B1,1.0
066_04_A8B1_1.0,0.755911,0.90862,143,242,04_A8B1,1.0
066_04_A8B1_1.0,0.90862,0.755911,55,242,04_A8B1,1.0
066_04_A8B1_1.0,0.755911,0.90862,37,242,04_A8B1,1.0
066_04_A8B1_1.0,0.90862,0.388211,5,242,04_A8B1,1.0
074_04_A8B1_1.0,0.35291,0.547846,30,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,0.723161,14,657,04_A8B1,1.0
074_04_A8B1_1.0,0.723161,0.547846,8,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,0.723161,68,657,04_A8B1,1.0
074_04_A8B1_1.0,0.723161,0.547846,13,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,0.35291,69,657,04_A8B1,1.0
074_04_A8B1_1.0,0.35291,0.547846,129,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,0.35291,45,657,04_A8B1,1.0
074_04_A8B1_1.0,0.35291,0.547846,139,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,0.35291,16,657,04_A8B1,1.0
074_04_A8B1_1.0,0.35291,0.723161,31,657,04_A8B1,1.0
074_04_A8B1_1.0,0.723161,0.547846,58,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,1.360227,27,657,04_A8B1,1.0
074_04_A8B1_1.0,1.360227,0.547846,1,657,04_A8B1,1.0
074_04_A8B1_1.0,0.547846,1.360227,4,657,04_A8B1,1.0
074_04_A8B1_1.0,1.360227,0.35291,1,657,04_A8B1,1.0
074_04_A8B1_1.0,0.35291,0.547846,2,657,04_A8B1,1.0
082_04_A8B1_1.0,0.327776,0.650257,126,450,04_A8B1,1.0
082_04_A8B1_1.0,0.650257,0.327776,150,450,04_A8B1,1.0
082_04_A8B1_1.0,0.327776,0.976009,17,450,04_A8B1,1.0
082_04_A8B1_1.0,0.976009,0.327776,90,450,04_A8B1,1.0
082_04_A8B1_1.0,0.327776,0.650257,31,450,04_A8B1,1.0
084_04_A8B1_1.0,0.857803,0.687249,118,431,04_A8B1,1.0
084_04_A8B1_1.0,0.687249,0.48149,25,431,04_A8B1,1.0
084_04_A8B1_1.0,0.48149,0.687249,34,431,04_A8B1,1.0
084_04_A8B1_1.0,0.687249,0.857803,85,431,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,16,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.652529,48,843,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,27,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.652529,17,843,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,55,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.652529,22,843,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,25,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.652529,78,843,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,80,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.327337,55,843,04_A8B1,1.0
086_04_A8B1_1.0,0.327337,0.491796,79,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.652529,46,843,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,32,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.327337,69,843,04_A8B1,1.0
086_04_A8B1_1.0,0.327337,0.652529,28,843,04_A8B1,1.0
086_04_A8B1_1.0,0.652529,0.491796,14,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.327337,28,843,04_A8B1,1.0
086_04_A8B1_1.0,0.327337,0.491796,29,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.327337,49,843,04_A8B1,1.0
086_04_A8B1_1.0,0.327337,0.491796,13,843,04_A8B1,1.0
086_04_A8B1_1.0,0.491796,0.652529,11,843,04_A8B1,1.0
087_04_A8B1_1.0,0.972024,0.850259,38,552,04_A8B1,1.0
087_04_A8B1_1.0,0.850259,0.972024,9,552,04_A8B1,1.0
087_04_A8B1_1.0,0.972024,0.6747,3,552,04_A8B1,1.0
087_04_A8B1_1.0,0.6747,0.487657,42,552,04_A8B1,1.0
087_04_A8B1_1.0,0.487657,0.6747,47,552,04_A8B1,1.0
