Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s)
133_03_A8A2_2.0,0.05292,0.162786,53,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,8,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,55,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,16,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.162786,9,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,17,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,29,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,10,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,-0.096448,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.162786,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,-0.096448,9,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,6,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,5,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,15,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,39,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,10,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,35,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,9,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,57,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,14,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,63,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,61,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,12,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,36,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,71,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,9,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,20,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.162786,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,48,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,11,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,6,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,4,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,-0.096448,21,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,33,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,13,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,5,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,43,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,56,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,1,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,65,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,9,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,12,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.05292,19,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,21,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,5,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,-0.096448,36,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,-0.096448,0.05292,2,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.05292,0.162786,21,1734,03_A8A2,2.0,low-low,low-low,True,0,0.0
133_03_A8A2_2.0,0.162786,0.92758,9,1734,03_A8A2,2.0,low-high,low-low,False,1411,282.2
134_03_A8A2_2.0,0.081513,0.238881,991,1235,03_A8A2,2.0,low-low,,True,0,0.0
134_03_A8A2_2.0,0.238881,0.081513,2,1235,03_A8A2,2.0,low-low,low-low,True,0,0.0
134_03_A8A2_2.0,0.081513,0.238881,221,1235,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,83,1733,03_A8A2,2.0,low-low,,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,13,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,0.128925,4,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,3,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,17,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,0.128925,5,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,4,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,81,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,13,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,63,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,12,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,116,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,6,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,35,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,10,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,11,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,0.128925,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,49,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,36,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,0.546821,3,1733,03_A8A2,2.0,low-high,low-low,False,567,113.4
135_03_A8A2_2.0,0.546821,0.128925,11,1733,03_A8A2,2.0,high-low,low-high,False,11,2.2
135_03_A8A2_2.0,0.128925,-0.002883,10,1733,03_A8A2,2.0,low-low,high-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,35,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,6,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,25,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,53,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,0.128925,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,14,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,77,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,14,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,33,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,10,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,32,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,13,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,8,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,3,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,46,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,13,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,10,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,4,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,34,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,85,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,53,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,81,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,37,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,13,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,106,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,2,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,54,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,10,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,-0.139661,19,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.139661,-0.002883,1,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,8,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,13,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,87,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,15,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,19,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,-0.002883,4,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,-0.002883,0.128925,26,1733,03_A8A2,2.0,low-low,low-low,True,0,0.0
135_03_A8A2_2.0,0.128925,0.546821,49,1733,03_A8A2,2.0,low-high,low-low,False,1086,217.20000000000002
136_03_A8A2_2.0,0.530688,0.7198,57,228,03_A8A2,2.0,high-high,,True,0,0.0
136_03_A8A2_2.0,0.7198,0.530688,23,228,03_A8A2,2.0,high-high,high-high,True,0,0.0
136_03_A8A2_2.0,0.530688,0.7198,30,228,03_A8A2,2.0,high-high,high-high,True,0,0.0
136_03_A8A2_2.0,0.7198,0.530688,50,228,03_A8A2,2.0,high-high,high-high,True,0,0.0
136_03_A8A2_2.0,0.530688,0.7198,16,228,03_A8A2,2.0,high-high,high-high,True,0,0.0
136_03_A8A2_2.0,0.7198,0.285176,23,228,03_A8A2,2.0,high-low,high-high,False,176,35.2
136_03_A8A2_2.0,0.285176,0.7198,14,228,03_A8A2,2.0,low-high,high-low,False,14,2.8000000000000003
136_03_A8A2_2.0,0.7198,0.285176,7,228,03_A8A2,2.0,high-low,low-high,False,7,1.4000000000000001
137_03_A8A2_2.0,0.026492,0.417893,19,694,03_A8A2,2.0,low-low,,True,0,0.0
137_03_A8A2_2.0,0.417893,0.026492,70,694,03_A8A2,2.0,low-low,low-low,True,0,0.0
137_03_A8A2_2.0,0.026492,0.417893,482,694,03_A8A2,2.0,low-low,low-low,True,0,0.0
137_03_A8A2_2.0,0.417893,0.026492,7,694,03_A8A2,2.0,low-low,low-low,True,0,0.0
137_03_A8A2_2.0,0.026492,0.417893,34,694,03_A8A2,2.0,low-low,low-low,True,0,0.0
137_03_A8A2_2.0,0.417893,0.864472,2,694,03_A8A2,2.0,low-high,low-low,False,612,122.4
137_03_A8A2_2.0,0.864472,0.417893,34,694,03_A8A2,2.0,high-low,low-high,False,34,6.800000000000001
137_03_A8A2_2.0,0.417893,0.864472,1,694,03_A8A2,2.0,low-high,high-low,False,1,0.2
138_03_A8A2_2.0,0.181444,0.875739,32,510,03_A8A2,2.0,low-high,,False,32,6.4
138_03_A8A2_2.0,0.875739,0.181444,12,510,03_A8A2,2.0,high-low,low-high,False,12,2.4000000000000004
138_03_A8A2_2.0,0.181444,0.875739,41,510,03_A8A2,2.0,low-high,high-low,False,41,8.200000000000001
138_03_A8A2_2.0,0.875739,0.181444,9,510,03_A8A2,2.0,high-low,low-high,False,9,1.8
138_03_A8A2_2.0,0.181444,0.875739,59,510,03_A8A2,2.0,low-high,high-low,False,59,11.8
138_03_A8A2_2.0,0.875739,0.181444,6,510,03_A8A2,2.0,high-low,low-high,False,6,1.2000000000000002
138_03_A8A2_2.0,0.181444,0.875739,13,510,03_A8A2,2.0,low-high,high-low,False,13,2.6
138_03_A8A2_2.0,0.875739,0.181444,2,510,03_A8A2,2.0,high-low,low-high,False,2,0.4
138_03_A8A2_2.0,0.181444,0.875739,1,510,03_A8A2,2.0,low-high,high-low,False,1,0.2
138_03_A8A2_2.0,0.875739,0.181444,16,510,03_A8A2,2.0,high-low,low-high,False,16,3.2
138_03_A8A2_2.0,0.181444,0.875739,51,510,03_A8A2,2.0,low-high,high-low,False,51,10.200000000000001
138_03_A8A2_2.0,0.875739,0.181444,3,510,03_A8A2,2.0,high-low,low-high,False,3,0.6000000000000001
138_03_A8A2_2.0,0.181444,0.875739,24,510,03_A8A2,2.0,low-high,high-low,False,24,4.800000000000001
138_03_A8A2_2.0,0.875739,0.181444,36,510,03_A8A2,2.0,high-low,low-high,False,36,7.2
138_03_A8A2_2.0,0.181444,0.875739,59,510,03_A8A2,2.0,low-high,high-low,False,59,11.8
138_03_A8A2_2.0,0.875739,0.181444,28,510,03_A8A2,2.0,high-low,low-high,False,28,5.6000000000000005
138_03_A8A2_2.0,0.181444,0.875739,45,510,03_A8A2,2.0,low-high,high-low,False,45,9.0
138_03_A8A2_2.0,0.875739,0.181444,4,510,03_A8A2,2.0,high-low,low-high,False,4,0.8
138_03_A8A2_2.0,0.181444,0.875739,10,510,03_A8A2,2.0,low-high,high-low,False,10,2.0
138_03_A8A2_2.0,0.875739,0.181444,21,510,03_A8A2,2.0,high-low,low-high,False,21,4.2
138_03_A8A2_2.0,0.181444,0.875739,16,510,03_A8A2,2.0,low-high,high-low,False,16,3.2
138_03_A8A2_2.0,0.875739,0.181444,21,510,03_A8A2,2.0,high-low,low-high,False,21,4.2
139_03_A8A2_2.0,0.055063,0.35292,599,665,03_A8A2,2.0,low-low,,True,0,0.0
139_03_A8A2_2.0,0.35292,0.055063,9,665,03_A8A2,2.0,low-low,low-low,True,0,0.0
139_03_A8A2_2.0,0.055063,0.35292,36,665,03_A8A2,2.0,low-low,low-low,True,0,0.0
141_03_A8A2_2.0,0.064018,0.537081,339,755,03_A8A2,2.0,low-high,,False,339,67.8
141_03_A8A2_2.0,0.537081,0.064018,10,755,03_A8A2,2.0,high-low,low-high,False,10,2.0
141_03_A8A2_2.0,0.064018,0.337255,53,755,03_A8A2,2.0,low-low,high-low,True,0,0.0
141_03_A8A2_2.0,0.337255,0.064018,3,755,03_A8A2,2.0,low-low,low-low,True,0,0.0
141_03_A8A2_2.0,0.064018,0.337255,150,755,03_A8A2,2.0,low-low,low-low,True,0,0.0
141_03_A8A2_2.0,0.337255,0.537081,32,755,03_A8A2,2.0,low-high,low-low,False,206,41.2
141_03_A8A2_2.0,0.537081,0.337255,36,755,03_A8A2,2.0,high-low,low-high,False,36,7.2
141_03_A8A2_2.0,0.337255,0.537081,18,755,03_A8A2,2.0,low-high,high-low,False,18,3.6
142_03_A8A2_2.0,0.911523,0.627017,154,158,03_A8A2,2.0,high-high,,False,0,0.0
143_03_A8A2_2.0,0.065725,0.341608,460,475,03_A8A2,2.0,low-low,,False,0,0.0
144_03_A8A2_2.0,0.957875,0.631049,212,325,03_A8A2,2.0,high-high,,True,0,0.0
144_03_A8A2_2.0,0.631049,0.957875,8,325,03_A8A2,2.0,high-high,high-high,True,0,0.0
144_03_A8A2_2.0,0.957875,0.062669,19,325,03_A8A2,2.0,high-low,high-high,False,220,44.0
144_03_A8A2_2.0,0.062669,0.631049,53,325,03_A8A2,2.0,low-high,high-low,False,53,10.600000000000001
145_03_A8A2_2.0,0.013913,0.243065,420,510,03_A8A2,2.0,low-low,,True,0,0.0
145_03_A8A2_2.0,0.243065,0.013913,7,510,03_A8A2,2.0,low-low,low-low,True,0,0.0
145_03_A8A2_2.0,0.013913,0.243065,9,510,03_A8A2,2.0,low-low,low-low,True,0,0.0
145_03_A8A2_2.0,0.243065,0.013913,8,510,03_A8A2,2.0,low-low,low-low,True,0,0.0
146_03_A8A2_2.0,0.878757,0.570214,108,1791,03_A8A2,2.0,high-high,,False,0,0.0
146_03_A8A2_2.0,0.570214,0.27167,72,1791,03_A8A2,2.0,high-low,high-high,False,72,14.4
146_03_A8A2_2.0,0.27167,0.570214,19,1791,03_A8A2,2.0,low-high,high-low,False,19,3.8000000000000003
146_03_A8A2_2.0,0.570214,0.09403,81,1791,03_A8A2,2.0,high-low,low-high,False,81,16.2
146_03_A8A2_2.0,0.09403,0.27167,81,1791,03_A8A2,2.0,low-low,high-low,False,0,0.0
146_03_A8A2_2.0,0.27167,0.570214,108,1791,03_A8A2,2.0,low-high,low-low,False,108,21.6
146_03_A8A2_2.0,0.570214,0.27167,120,1791,03_A8A2,2.0,high-low,low-high,False,120,24.0
146_03_A8A2_2.0,0.27167,0.09403,17,1791,03_A8A2,2.0,low-low,high-low,True,0,0.0
146_03_A8A2_2.0,0.09403,0.27167,329,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
146_03_A8A2_2.0,0.27167,0.570214,3,1791,03_A8A2,2.0,low-high,low-low,False,346,69.2
146_03_A8A2_2.0,0.570214,0.09403,1,1791,03_A8A2,2.0,high-low,low-high,False,1,0.2
146_03_A8A2_2.0,0.09403,0.27167,148,1791,03_A8A2,2.0,low-low,high-low,False,0,0.0
146_03_A8A2_2.0,0.27167,0.570214,91,1791,03_A8A2,2.0,low-high,low-low,False,91,18.2
146_03_A8A2_2.0,0.570214,0.27167,3,1791,03_A8A2,2.0,high-low,low-high,False,3,0.6000000000000001
146_03_A8A2_2.0,0.27167,0.09403,72,1791,03_A8A2,2.0,low-low,high-low,True,0,0.0
146_03_A8A2_2.0,0.09403,0.27167,21,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
146_03_A8A2_2.0,0.27167,0.09403,78,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
146_03_A8A2_2.0,0.09403,-0.02922,175,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
149_03_A8A2_2.0,0.872181,0.664918,57,237,03_A8A2,2.0,high-high,,True,0,0.0
149_03_A8A2_2.0,0.664918,0.872181,7,237,03_A8A2,2.0,high-high,high-high,True,0,0.0
149_03_A8A2_2.0,0.872181,0.664918,13,237,03_A8A2,2.0,high-high,high-high,True,0,0.0
149_03_A8A2_2.0,0.664918,0.872181,148,237,03_A8A2,2.0,high-high,high-high,True,0,0.0
149_03_A8A2_2.0,0.872181,0.664918,5,237,03_A8A2,2.0,high-high,high-high,True,0,0.0
152_03_A8A2_2.0,0.596775,0.774651,5,369,03_A8A2,2.0,high-high,,True,0,0.0
152_03_A8A2_2.0,0.774651,0.596775,157,369,03_A8A2,2.0,high-high,high-high,True,0,0.0
152_03_A8A2_2.0,0.596775,0.774651,19,369,03_A8A2,2.0,high-high,high-high,True,0,0.0
152_03_A8A2_2.0,0.774651,0.596775,39,369,03_A8A2,2.0,high-high,high-high,True,0,0.0
152_03_A8A2_2.0,0.596775,0.774651,80,369,03_A8A2,2.0,high-high,high-high,True,0,0.0
152_03_A8A2_2.0,0.774651,0.596775,54,369,03_A8A2,2.0,high-high,high-high,True,0,0.0
153_03_A8A2_2.0,0.733794,0.638481,289,374,03_A8A2,2.0,high-high,,False,0,0.0
156_03_A8A2_2.0,0.840528,0.6514,35,94,03_A8A2,2.0,high-high,,False,0,0.0
156_03_A8A2_2.0,0.6514,0.210127,54,94,03_A8A2,2.0,high-low,high-high,False,54,10.8
161_03_A8A2_2.0,0.824564,0.502075,68,466,03_A8A2,2.0,high-high,,True,0,0.0
161_03_A8A2_2.0,0.502075,0.824564,4,466,03_A8A2,2.0,high-high,high-high,True,0,0.0
161_03_A8A2_2.0,0.824564,0.502075,1,466,03_A8A2,2.0,high-high,high-high,True,0,0.0
161_03_A8A2_2.0,0.502075,0.310489,19,466,03_A8A2,2.0,high-low,high-high,False,73,14.600000000000001
161_03_A8A2_2.0,0.310489,0.502075,64,466,03_A8A2,2.0,low-high,high-low,False,64,12.8
161_03_A8A2_2.0,0.502075,0.310489,51,466,03_A8A2,2.0,high-low,low-high,False,51,10.200000000000001
161_03_A8A2_2.0,0.310489,0.502075,15,466,03_A8A2,2.0,low-high,high-low,False,15,3.0
164_03_A8A2_2.0,0.567147,0.396215,83,1791,03_A8A2,2.0,high-low,,False,83,16.6
164_03_A8A2_2.0,0.396215,0.567147,65,1791,03_A8A2,2.0,low-high,high-low,False,65,13.0
164_03_A8A2_2.0,0.567147,0.396215,34,1791,03_A8A2,2.0,high-low,low-high,False,34,6.800000000000001
164_03_A8A2_2.0,0.396215,0.567147,19,1791,03_A8A2,2.0,low-high,high-low,False,19,3.8000000000000003
164_03_A8A2_2.0,0.567147,0.396215,81,1791,03_A8A2,2.0,high-low,low-high,False,81,16.2
164_03_A8A2_2.0,0.396215,0.199564,26,1791,03_A8A2,2.0,low-low,high-low,True,0,0.0
164_03_A8A2_2.0,0.199564,0.05346,19,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
164_03_A8A2_2.0,0.05346,0.199564,1106,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
164_03_A8A2_2.0,0.199564,0.05346,29,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
164_03_A8A2_2.0,0.05346,0.199564,42,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
164_03_A8A2_2.0,0.199564,0.05346,24,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
164_03_A8A2_2.0,0.05346,0.199564,15,1791,03_A8A2,2.0,low-low,low-low,True,0,0.0
164_03_A8A2_2.0,0.199564,0.567147,204,1791,03_A8A2,2.0,low-high,low-low,False,1261,252.20000000000002
164_03_A8A2_2.0,0.567147,0.396215,39,1791,03_A8A2,2.0,high-low,low-high,False,39,7.800000000000001
168_03_A8A2_2.0,0.881305,0.628447,4,76,03_A8A2,2.0,high-high,,True,0,0.0
168_03_A8A2_2.0,0.628447,0.881305,19,76,03_A8A2,2.0,high-high,high-high,True,0,0.0
